locusId	sysName	desc	setAS3 0-5	setAS5 10
HNEAP_RS00105	HNEAP_RS00105	PilE protein	0.0720901234646046	0.0764325638314717
HNEAP_RS00110	HNEAP_RS00110	pilus assembly protein	0.0784484358333786	0.0746105052420713
HNEAP_RS00115	HNEAP_RS00115	DUF559 domain-containing protein	0.22241677104794	0.258028851434271
HNEAP_RS00120	HNEAP_RS00120	excinuclease ABC subunit UvrA	0.0601638910522506	0.0578053694386587
HNEAP_RS00130	HNEAP_RS00130	gamma-glutamyltransferase	0.0472834636691429	0.0460297080504343
HNEAP_RS00135	HNEAP_RS00135	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	0.0549705388416942	0.0623698455170772
HNEAP_RS00140	HNEAP_RS00140	metallophosphoesterase	0.0889271475951943	0.0762873201194968
HNEAP_RS00145	HNEAP_RS00145	ketohexokinase	0.194143678624537	0.169893646633991
HNEAP_RS00150	HNEAP_RS00150	GGDEF domain-containing protein	0.0502645623488834	0.0501896788235154
HNEAP_RS00155	HNEAP_RS00155	BolA family transcriptional regulator	0.127045938562622	0.128973185650861
HNEAP_RS00160	HNEAP_RS00160	HDOD domain-containing protein	0.0911321751232841	0.0904681218179437
HNEAP_RS00165	HNEAP_RS00165	bifunctional (p)ppGpp synthetase/guanosine-3' 5'-bis(diphosphate) 3'-pyrophosphohydrolase	0.258104808505982	0.229838153095158
HNEAP_RS00170	HNEAP_RS00170	DNA-directed RNA polymerase subunit omega	0.379634186191874	0.505423008359724
HNEAP_RS00180	HNEAP_RS00180	DedA family protein	0.229405715101358	0.174588087815406
HNEAP_RS00185	HNEAP_RS00185	glycine zipper 2TM domain-containing protein	0.086376844136222	0.072445823123313
HNEAP_RS00190	HNEAP_RS00190	membrane protein	0.356855038494988	0.26284539886133
HNEAP_RS00195	HNEAP_RS00195	exodeoxyribonuclease III	0.0945108014429843	0.090275244962714
HNEAP_RS00200	HNEAP_RS00200	hypothetical protein	0.138825244208132	0.11879084321388
HNEAP_RS00205	HNEAP_RS00205	hypothetical protein	0.0437812519990189	0.0424302541674732
HNEAP_RS00210	HNEAP_RS00210	TIGR01458 family HAD-type hydrolase	0.0767682419599828	0.0722593013679755
HNEAP_RS00215	HNEAP_RS00215	competence/damage-inducible protein A	0.0801286675028665	0.0742382066909063
HNEAP_RS00230	HNEAP_RS00230	hypothetical protein	0.114817101995155	0.0950804022148895
HNEAP_RS00235	HNEAP_RS00235	hypothetical protein	0.0723446365631642	0.0691049689415266
HNEAP_RS00240	HNEAP_RS00240	5'-deoxynucleotidase	0.170533601373996	0.166154463569805
HNEAP_RS00245	HNEAP_RS00245	deoxyguanosinetriphosphate triphosphohydrolase	0.0734337731032231	0.0712670856830361
HNEAP_RS00250	HNEAP_RS00250	NAD(P)-dependent oxidoreductase	0.0741675106935273	0.0678288557384503
HNEAP_RS00260	HNEAP_RS00260	DNA recombination protein RmuC	0.0607809194401616	0.0604684453800788
HNEAP_RS00265	HNEAP_RS00265	hypothetical protein	0.246513172248146	0.252523469372434
HNEAP_RS00270	HNEAP_RS00270	metallophosphoesterase	0.3510537561584	0.292649193059613
HNEAP_RS00275	HNEAP_RS00275	hypothetical protein	0.133783005504305	0.121853474444137
HNEAP_RS00280	HNEAP_RS00280	hypothetical protein	0.19717516093815	0.151875554517618
HNEAP_RS00285	HNEAP_RS00285	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	0.141860547311004	0.139784579394265
HNEAP_RS00290	HNEAP_RS00290	hypothetical protein	0.112888711420206	0.112603406804129
HNEAP_RS00295	HNEAP_RS00295	molecular chaperone Skp	0.0749076140798246	0.0827542602004443
HNEAP_RS00300	HNEAP_RS00300	phosphopantetheine-binding protein	0.221492833917228	0.248164176492835
HNEAP_RS00305	HNEAP_RS00305	3-oxoacyl-ACP synthase	0.0479782478153346	0.0565554502487027
HNEAP_RS00310	HNEAP_RS00310	acyl carrier protein	0.268523478242263	0.337783697785555
HNEAP_RS00320	HNEAP_RS00320	AMP-dependent synthetase and ligase	0.055164895957407	0.0547053172419297
HNEAP_RS00325	HNEAP_RS00325	acyl-CoA synthetase	0.0819469861199659	0.0968307433091306
HNEAP_RS00330	HNEAP_RS00330	outer membrane lipoprotein carrier protein LolA	0.0875285858224613	0.0941344118275614
HNEAP_RS00335	HNEAP_RS00335	MMPL domain-containing protein	0.0485988265619822	0.0485364218342885
HNEAP_RS00340	HNEAP_RS00340	hypothetical protein	0.140761408025916	0.132276333209696
HNEAP_RS00345	HNEAP_RS00345	2-hydroxyacid dehydrogenase	0.153422947053289	0.153364330046565
HNEAP_RS00350	HNEAP_RS00350	PilZ domain-containing protein	0.213284220562481	0.189901532709625
HNEAP_RS00355	HNEAP_RS00355	glutamate racemase	0.0702894817979698	0.0690475590957288
HNEAP_RS00360	HNEAP_RS00360	Txe/YoeB family addiction module toxin	0.189936180073261	0.15512119651659
HNEAP_RS00365	HNEAP_RS00365	prevent-host-death family protein	0.339606640614899	0.33162670865378
HNEAP_RS00370	HNEAP_RS00370	hypothetical protein	0.183168973701643	0.164429089408834
HNEAP_RS00375	HNEAP_RS00375	hypothetical protein	0.448868691519131	0.472452346708628
HNEAP_RS00380	HNEAP_RS00380	hypothetical protein	0.166361705098042	0.0977561974961536
HNEAP_RS00385	HNEAP_RS00385	hypothetical protein	0.16644072886991	0.134377762143656
HNEAP_RS00390	HNEAP_RS00390	hypothetical protein	0.191394658805073	0.261838856488936
HNEAP_RS00395	HNEAP_RS00395	hypothetical protein	0.134003858939181	0.130610139173115
HNEAP_RS00400	HNEAP_RS00400	hypothetical protein	0.169834918095029	0.16046309471195
HNEAP_RS00405	HNEAP_RS00405	hypothetical protein	0.207271544267735	0.167810308029117
HNEAP_RS00410	HNEAP_RS00410	hypothetical protein	0.212519842229948	0.265540425184341
HNEAP_RS00415	HNEAP_RS00415	yfeABCD locus regulator	0.140595803544168	0.154408299403306
HNEAP_RS00420	HNEAP_RS00420	ATPase	0.114977681606673	0.119894009781849
HNEAP_RS00435	HNEAP_RS00435	cation transporter	0.117477762003485	0.0884764229080011
HNEAP_RS00445	HNEAP_RS00445	hypothetical protein	0.151911045546604	0.153407829354848
HNEAP_RS00450	HNEAP_RS00450	mercury transporter MerC	0.149626787061747	0.115960757201811
HNEAP_RS00455	HNEAP_RS00455	hypothetical protein	0.174958288835546	0.142892146888725
HNEAP_RS00460	HNEAP_RS00460	hypothetical protein	0.0965800987377107	0.107779220654213
HNEAP_RS00465	HNEAP_RS00465	hypothetical protein	0.0769605547465001	0.0813692920683399
HNEAP_RS00470	HNEAP_RS00470	integrase	0.149912782154632	0.0951577227252628
HNEAP_RS00480	HNEAP_RS00480	class I SAM-dependent methyltransferase	0.122576486999316	0.0941193957205365
HNEAP_RS00485	HNEAP_RS00485	SNF2-like protein	0.0366236020680831	0.0361814574407527
HNEAP_RS00490	HNEAP_RS00490	ferrous iron transport protein A	0.475563721313856	0.429118294556006
HNEAP_RS00510	HNEAP_RS00510	molecular chaperone DnaJ	0.114891443788939	0.110313020344812
HNEAP_RS00565	HNEAP_RS00565	twin-arginine translocase subunit TatC	0.300610343185087	0.389372328840798
HNEAP_RS00575	HNEAP_RS00575	iron export ABC transporter permease subunit FetB	0.115573477682482	0.125533175855517
HNEAP_RS00580	HNEAP_RS00580	ABC transporter	0.161917108314052	0.134741008565292
HNEAP_RS00585	HNEAP_RS00585	hypothetical protein	0.110114781605248	0.134953143616615
HNEAP_RS00590	HNEAP_RS00590	DNA helicase RecG	0.0572378947383616	0.0505885724262712
HNEAP_RS00595	HNEAP_RS00595	Hsp20/alpha crystallin family protein	0.103623139825091	0.139871580194613
HNEAP_RS00605	HNEAP_RS00605	OmpA family protein	0.0683718938968579	0.0569265903307248
HNEAP_RS00610	HNEAP_RS00610	hypothetical protein	0.0680218497088613	0.0442197255041673
HNEAP_RS00615	HNEAP_RS00615	hypothetical protein	0.146322290259891	0.208633350753555
HNEAP_RS00620	HNEAP_RS00620	hypothetical protein	0.157880575654841	0.149871407171848
HNEAP_RS00635	HNEAP_RS00635	diguanylate cyclase	0.0796901907578473	0.0762689287656879
HNEAP_RS00640	HNEAP_RS00640	response regulator	0.150906799924784	0.124908269386278
HNEAP_RS00645	HNEAP_RS00645	sensor histidine kinase	0.0498292202567239	0.0522745015936249
HNEAP_RS00650	HNEAP_RS00650	serine/threonine-protein phosphatase	0.0803666843015333	0.0934019683921943
HNEAP_RS00655	HNEAP_RS00655	magnesium and cobalt transport protein CorA	0.0591571194370652	0.069462442654708
HNEAP_RS00660	HNEAP_RS00660	glycosyltransferase family 1 protein	0.0625020028676885	0.0724480739633539
HNEAP_RS00665	HNEAP_RS00665	phosphatase PAP2 family protein	0.0943525243662391	0.0916559948085332
HNEAP_RS00670	HNEAP_RS00670	general secretion pathway protein GspC	0.0670563564180964	0.0837365010660395
HNEAP_RS00675	HNEAP_RS00675	type II secretion system protein GspD	0.0452290312469831	0.0477350312584233
HNEAP_RS00680	HNEAP_RS00680	type II secretion system protein GspE	0.0558738492152168	0.0527049312260568
HNEAP_RS00685	HNEAP_RS00685	type II secretion system protein GspF	0.0588757568131053	0.0563884081007443
HNEAP_RS00690	HNEAP_RS00690	type II secretion system protein GspG	0.162765425930756	0.153318857955408
HNEAP_RS00705	HNEAP_RS00705	type II secretion system protein GspJ	0.0753414752277096	0.105674784859121
HNEAP_RS00710	HNEAP_RS00710	general secretion pathway protein GspK	0.095923045865248	0.0732972282646969
HNEAP_RS00715	HNEAP_RS00715	type II secretory pathway component PulL-like protein	0.0629318544358656	0.0587213694323816
HNEAP_RS00720	HNEAP_RS00720	type II secretion system protein M	0.0912101595570952	0.06751774964051
HNEAP_RS00725	HNEAP_RS00725	type II secretion system protein N	0.0676666343554162	0.0814578531281721
HNEAP_RS00730	HNEAP_RS00730	DUF4395 domain-containing protein	0.121946940511589	0.0815585036587038
HNEAP_RS00735	HNEAP_RS00735	hypothetical protein	0.0909122108876164	0.0773130407779569
HNEAP_RS00740	HNEAP_RS00740	BCCT family transporter	0.0499035104341964	0.0512598715857815
HNEAP_RS00745	HNEAP_RS00745	MFS transporter	0.0814893378228006	0.0914860483309044
HNEAP_RS00750	HNEAP_RS00750	MFS transporter	0.0784801789309065	0.0858942093595613
HNEAP_RS00760	HNEAP_RS00760	serine/threonine protein kinase	0.0495479528301945	0.0444389173785693
HNEAP_RS00765	HNEAP_RS00765	phosphopeptide-binding protein	0.099960914307818	0.0980798683643295
HNEAP_RS00770	HNEAP_RS00770	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	0.199550210261436	0.160623434241581
HNEAP_RS00775	HNEAP_RS00775	chromosome segregation protein SMC	0.0424835182283766	0.0398925570370643
HNEAP_RS00795	HNEAP_RS00795	tRNA-Pro	0.311826552610936	0.236382393113757
HNEAP_RS00800	HNEAP_RS00800	Lrp/AsnC family transcriptional regulator	0.0995020209025521	0.0839893219558643
HNEAP_RS00810	HNEAP_RS00810	ABC transporter ATP-binding protein	0.0587868552244138	0.0653916248321692
HNEAP_RS00815	HNEAP_RS00815	phosphohistidine phosphatase SixA	0.16270107041411	0.112841349971101
HNEAP_RS00820	HNEAP_RS00820	rhombosortase	0.111787911958847	0.112664882485184
HNEAP_RS00825	HNEAP_RS00825	transaldolase	0.122459082807869	0.123485045825539
HNEAP_RS00830	HNEAP_RS00830	hypothetical protein	0.32987004719466	0.310604832011584
HNEAP_RS00835	HNEAP_RS00835	RNA polymerase sigma factor	0.113524039475717	0.0806506315873159
HNEAP_RS00840	HNEAP_RS00840	hypothetical protein	0.106197205604926	0.0822551408406345
HNEAP_RS00845	HNEAP_RS00845	phosphate porin	0.0627016137697697	0.0630157761044635
HNEAP_RS00850	HNEAP_RS00850	sensor domain-containing diguanylate cyclase	0.0757124245095312	0.0699344051173318
HNEAP_RS00855	HNEAP_RS00855	protein disulfide oxidoreductase	0.0927574016245123	0.113670090789794
HNEAP_RS00865	HNEAP_RS00865	dUTP diphosphatase	0.371474920373514	0.204011446295871
HNEAP_RS00875	HNEAP_RS00875	hypothetical protein	0.156497541182831	0.210429617088065
HNEAP_RS00880	HNEAP_RS00880	DUF4124 domain-containing protein	0.122767733055533	0.113042199668296
HNEAP_RS00885	HNEAP_RS00885	MFS transporter	0.0527676359107694	0.0473376203180568
HNEAP_RS00890	HNEAP_RS00890	ArsR family transcriptional regulator	0.0784110387880557	0.084842274036727
HNEAP_RS00895	HNEAP_RS00895	ATPase AAA	0.267491835124578	0.256262220081629
HNEAP_RS00900	HNEAP_RS00900	DUF58 domain-containing protein	0.288513863045616	0.345658035292097
HNEAP_RS00905	HNEAP_RS00905	hypothetical protein	0.464343830617326	0.453371705161979
HNEAP_RS00910	HNEAP_RS00910	VWA domain-containing protein	0.28746895401968	0.270140769427267
HNEAP_RS00915	HNEAP_RS00915	hypothetical protein	0.248085707363128	0.262295076855101
HNEAP_RS00920	HNEAP_RS00920	hypothetical protein	0.275420755338539	0.29017059357143
HNEAP_RS00925	HNEAP_RS00925	hypothetical protein	0.186227606506739	0.112613499125683
HNEAP_RS00930	HNEAP_RS00930	High potential iron-sulfur protein	0.131350573933786	0.141866726064845
HNEAP_RS00935	HNEAP_RS00935	SELO family protein	0.0560369203413701	0.0479350792297294
HNEAP_RS00940	HNEAP_RS00940	hypothetical protein	0.0883922810099292	0.0960899692063968
HNEAP_RS00945	HNEAP_RS00945	diaminobutyrate acetyltransferase	0.0888906839098862	0.10663978717669
HNEAP_RS00950	HNEAP_RS00950	diaminobutyrate--2-oxoglutarate transaminase	0.0854280640900126	0.0616502430170506
HNEAP_RS00955	HNEAP_RS00955	ectoine synthase	0.267146121590288	0.21430789832835
HNEAP_RS00960	HNEAP_RS00960	inositol monophosphatase	0.0704639807178046	0.077894769928877
HNEAP_RS00965	HNEAP_RS00965	rhodanese	0.0583605987028952	0.0573481950048848
HNEAP_RS00970	HNEAP_RS00970	DUF2076 domain-containing protein	0.0850629675797587	0.0593598673974198
HNEAP_RS00980	HNEAP_RS00980	type II restriction endonuclease	0.149607290819756	0.189187864736239
HNEAP_RS00990	HNEAP_RS00990	DUF3240 domain-containing protein	0.224323135069148	0.125249040648418
HNEAP_RS00995	HNEAP_RS00995	CusA/CzcA family heavy metal efflux RND transporter	0.0503367667378043	0.0508666326214085
HNEAP_RS01000	HNEAP_RS01000	efflux RND transporter periplasmic adaptor subunit	0.0584360121842803	0.0630936484760676
HNEAP_RS01005	HNEAP_RS01005	TolC family protein	0.0516324791246853	0.0505957763234722
HNEAP_RS01010	HNEAP_RS01010	DNA-binding response regulator	0.0858939059946223	0.0642384107243251
HNEAP_RS01015	HNEAP_RS01015	two-component sensor histidine kinase	0.0579172719262752	0.0552977117631595
HNEAP_RS01025	HNEAP_RS01025	tryptophan-rich sensory protein	0.184898325619211	0.230982253977111
HNEAP_RS01030	HNEAP_RS01030	DUF2309 domain-containing protein	0.0503865569583337	0.0432660581218691
HNEAP_RS01035	HNEAP_RS01035	NADH dehydrogenase subunit 5	0.0674940166437719	0.0653422268822801
HNEAP_RS01040	HNEAP_RS01040	LysR family transcriptional regulator	0.126451028042566	0.0994468279647274
HNEAP_RS01045	HNEAP_RS01045	DUF3817 domain-containing protein	0.12048105508817	0.0992626965150808
HNEAP_RS01050	HNEAP_RS01050	aminoacyl-tRNA hydrolase	0.224564298291712	0.206927096695164
HNEAP_RS01055	HNEAP_RS01055	hypothetical protein	0.154218691160685	0.0873948447676216
HNEAP_RS01060	HNEAP_RS01060	thioredoxin domain-containing protein	0.0498219619299959	0.0498031845822124
HNEAP_RS01065	HNEAP_RS01065	DUF839 domain-containing protein	0.0579168919685451	0.0590593052023196
HNEAP_RS01070	HNEAP_RS01070	hypothetical protein	0.0668144576530312	0.0627339729126533
HNEAP_RS01080	HNEAP_RS01080	hypothetical protein	0.0756284661929741	0.0588374527706261
HNEAP_RS01085	HNEAP_RS01085	DUF2892 domain-containing protein	0.530596064560623	0.362335797255482
HNEAP_RS01090	HNEAP_RS01090	hypothetical protein	0.0984382997394954	0.0947645095657418
HNEAP_RS01105	HNEAP_RS01105	alkaline invertase	0.0599325419928658	0.0575845458750961
HNEAP_RS01110	HNEAP_RS01110	sucrose-phosphate synthase	0.0457183936762197	0.0416186823958834
HNEAP_RS01115	HNEAP_RS01115	haloacid dehalogenase	0.503811716155272	0.493222569963057
HNEAP_RS01120	HNEAP_RS01120	Small-conductance mechanosensitive channel-like protein	0.0833295833962195	0.0794299585482265
HNEAP_RS01125	HNEAP_RS01125	pilin	0.121173504293066	0.0880307473314784
HNEAP_RS01130	HNEAP_RS01130	monofunctional biosynthetic peptidoglycan transglycosylase	0.138165035181674	0.108736172418807
HNEAP_RS01135	HNEAP_RS01135	Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB	0.0525821814122186	0.0628342380361476
HNEAP_RS01140	HNEAP_RS01140	nucleotidyltransferase domain-containing protein	0.192926575365079	0.236719676398392
HNEAP_RS01145	HNEAP_RS01145	hypothetical protein	0.130396882476051	0.0854056085327943
HNEAP_RS01155	HNEAP_RS01155	group 1 glycosyl transferase	0.0780552303196704	0.0637016849974401
HNEAP_RS01165	HNEAP_RS01165	hypothetical protein	0.0846647167273829	0.0827676060903985
HNEAP_RS01170	HNEAP_RS01170	DegT/DnrJ/EryC1/StrS family aminotransferase	0.0789610627882711	0.0731304477373523
HNEAP_RS01180	HNEAP_RS01180	nucleotidyltransferase domain-containing protein	0.122767023586739	0.109897094672466
HNEAP_RS01185	HNEAP_RS01185	type II toxin-antitoxin system RelE/ParE family toxin	0.161167149577579	0.18924269109458
HNEAP_RS01195	HNEAP_RS01195	Txe/YoeB family addiction module toxin	0.190248909773956	0.140072940560794
HNEAP_RS01200	HNEAP_RS01200	type II toxin-antitoxin system prevent-host-death family antitoxin	0.233943889011958	0.187294632385966
HNEAP_RS01215	HNEAP_RS01215	carbohydrate porin	0.071721919108329	0.0637373742592204
HNEAP_RS01220	HNEAP_RS01220	succinyldiaminopimelate transaminase	0.0682926951225578	0.0778930777237728
HNEAP_RS01225	HNEAP_RS01225	glyoxalase	0.211293475719272	0.209679072802648
HNEAP_RS01235	HNEAP_RS01235	ParA family protein	0.120182805149246	0.107890286694498
HNEAP_RS01240	HNEAP_RS01240	nitrogen regulation protein NR(I)	0.0609535183518725	0.05456044690903
HNEAP_RS01245	HNEAP_RS01245	hypothetical protein	0.0633687863003781	0.062353316909919
HNEAP_RS01250	HNEAP_RS01250	DUF4124 domain-containing protein	0.135643470256565	0.135400661719263
HNEAP_RS01265	HNEAP_RS01265	hypothetical protein	0.0961790098508264	0.172907515109853
HNEAP_RS01270	HNEAP_RS01270	C4-dicarboxylate ABC transporter	0.0692111760015765	0.0763355148182959
HNEAP_RS01275	HNEAP_RS01275	integral membrane protein	0.112041513042718	0.0963869052741312
HNEAP_RS01280	HNEAP_RS01280	cytochrome c554	0.201730841803025	0.215874027434216
HNEAP_RS01315	HNEAP_RS01315	hypothetical protein	0.133008410891695	0.109431779739957
HNEAP_RS01320	HNEAP_RS01320	copper oxidase	0.0807664868862035	0.063332922169456
HNEAP_RS01325	HNEAP_RS01325	copper resistance protein B	0.11917192011358	0.0926884398121311
HNEAP_RS01330	HNEAP_RS01330	hypothetical protein	0.345427460363957	0.27515635305025
HNEAP_RS01335	HNEAP_RS01335	bilirubin oxidase	0.0913101097904893	0.069411022376638
HNEAP_RS01340	HNEAP_RS01340	TolC family protein	0.104969123999279	0.0697634770335998
HNEAP_RS01350	HNEAP_RS01350	AcrB/AcrD/AcrF family protein	0.0732438542911853	0.0569196745901411
HNEAP_RS01355	HNEAP_RS01355	DUF4332 domain-containing protein	0.180197449051671	0.212771885162208
HNEAP_RS01360	HNEAP_RS01360	type II toxin-antitoxin system RelE/ParE family toxin	0.195919928573745	0.306135673484821
HNEAP_RS01365	HNEAP_RS01365	hypothetical protein	0.150690137682293	0.174906451857477
HNEAP_RS01375	HNEAP_RS01375	ATP-dependent RNA helicase HrpA	0.041392756817437	0.0405784935416486
HNEAP_RS01380	HNEAP_RS01380	hypothetical protein	0.0532734030597698	0.0535716541619013
HNEAP_RS01385	HNEAP_RS01385	DUF3024 domain-containing protein	0.315972896967521	0.17017554877826
HNEAP_RS01390	HNEAP_RS01390	type II toxin-antitoxin system RelE/ParE family toxin	0.234565626065563	0.286287329597757
HNEAP_RS01395	HNEAP_RS01395	type II toxin-antitoxin system ParD family antitoxin	0.232003632753809	0.175895230071007
HNEAP_RS01400	HNEAP_RS01400	anti-sigma-K factor RskA	0.103405974652331	0.0805531570799255
HNEAP_RS01405	HNEAP_RS01405	hypothetical protein	0.0776609275398533	0.0723641874919849
HNEAP_RS01415	HNEAP_RS01415	hypothetical protein	0.145163609336249	0.142851473910166
HNEAP_RS01420	HNEAP_RS01420	DUF692 domain-containing protein	0.0855995174990224	0.0777988576268
HNEAP_RS01430	HNEAP_RS01430	thioredoxin domain-containing protein	0.0590214760565918	0.0592206552990895
HNEAP_RS01435	HNEAP_RS01435	fatty acid hydroxylase	0.0931705455634214	0.106054814079924
HNEAP_RS01440	HNEAP_RS01440	DUF4124 domain-containing protein	0.137924672039709	0.149750659539545
HNEAP_RS01445	HNEAP_RS01445	aminoglycoside phosphotransferase	0.0942143445563967	0.0961122006337092
HNEAP_RS01450	HNEAP_RS01450	Zn-dependent hydrolase	0.0741664400212575	0.0776987814470034
HNEAP_RS01455	HNEAP_RS01455	pyridine nucleotide-disulfide oxidoreductase	0.0719140472481063	0.0729863733036399
HNEAP_RS01460	HNEAP_RS01460	DNA helicase RecQ	0.0557877104768847	0.0568670024423319
HNEAP_RS01465	HNEAP_RS01465	hypothetical protein	0.0790000313260449	0.0742701738277937
HNEAP_RS01470	HNEAP_RS01470	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	0.0651691899068744	0.0605713865032911
HNEAP_RS01475	HNEAP_RS01475	peptidase S16	0.119684865433007	0.098040525894613
HNEAP_RS01480	HNEAP_RS01480	thiol reductase thioredoxin	0.14947638781429	0.112376753688925
HNEAP_RS01485	HNEAP_RS01485	AEC family transporter	0.117419784608719	0.115139711208759
HNEAP_RS01490	HNEAP_RS01490	FKBP-type peptidylprolyl isomerase	0.443013371079337	0.398219323163129
HNEAP_RS01495	HNEAP_RS01495	peptidase M61 domain-containing protein	0.121979271314117	0.139550883520491
HNEAP_RS01530	HNEAP_RS01530	elongation factor Tu	0.475311509760407	0.478408310345668
HNEAP_RS01735	HNEAP_RS01735	hypothetical protein	0.190840378852799	0.152548070002741
HNEAP_RS01740	HNEAP_RS01740	excinuclease ABC subunit UvrB	0.0590441836889335	0.0554146823145376
HNEAP_RS01750	HNEAP_RS01750	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	0.0940567401952278	0.102981109580494
HNEAP_RS01760	HNEAP_RS01760	recombinase RecA	0.233668449460461	0.215397178223485
HNEAP_RS01765	HNEAP_RS01765	regulatory protein RecX	0.0996391872770791	0.0939906814162286
HNEAP_RS01785	HNEAP_RS01785	ammonium transporter	0.0867456837021968	0.110775598095608
HNEAP_RS01810	HNEAP_RS01810	hypothetical protein	0.0912723061732758	0.0981047398681094
HNEAP_RS01820	HNEAP_RS01820	hypothetical protein	0.0891799340495793	0.081564057169669
HNEAP_RS01825	HNEAP_RS01825	hypothetical protein	0.323285792754079	0.256297479200413
HNEAP_RS01850	HNEAP_RS01850	hypothetical protein	0.0390043346899309	0.0381892997665744
HNEAP_RS01855	HNEAP_RS01855	ShlB/FhaC/HecB family hemolysin secretion/activation protein	0.0712516188902546	0.0722700283534901
HNEAP_RS01860	HNEAP_RS01860	addiction module antidote protein  HigA family	0.428069291266252	0.439393232773822
HNEAP_RS01870	HNEAP_RS01870	hypothetical protein	0.12096276325534	0.142552539895414
HNEAP_RS01875	HNEAP_RS01875	hypothetical protein	0.150354744366582	0.228347901432629
HNEAP_RS01885	HNEAP_RS01885	DUF302 domain-containing protein	0.132363299852804	0.0947824603597314
HNEAP_RS01890	HNEAP_RS01890	aromatic hydrocarbon degradation membrane protein	0.0767525616769443	0.0816192262563309
HNEAP_RS01900	HNEAP_RS01900	hypothetical protein	0.0695399834287243	0.0757456457862869
HNEAP_RS01905	HNEAP_RS01905	translational GTPase TypA	0.284536183588936	0.245616741088391
