locusId	sysName	desc	setAS2 HCO	setAS3 LCO
HNEAP_RS00230	HNEAP_RS00230	hypothetical protein	0.12200339279184	0.113702490747035
HNEAP_RS00235	HNEAP_RS00235	hypothetical protein	0.0671048362232338	0.0651069422424146
HNEAP_RS00240	HNEAP_RS00240	5'-deoxynucleotidase	0.213500154210975	0.199760461307118
HNEAP_RS00245	HNEAP_RS00245	deoxyguanosinetriphosphate triphosphohydrolase	0.0634571853948973	0.060851480569504
HNEAP_RS00250	HNEAP_RS00250	NAD(P)-dependent oxidoreductase	0.0618819748690295	0.059878049834316
HNEAP_RS00260	HNEAP_RS00260	DNA recombination protein RmuC	0.0590356854084437	0.0576216306001463
HNEAP_RS00265	HNEAP_RS00265	hypothetical protein	0.181193803679715	0.189752902807745
HNEAP_RS00270	HNEAP_RS00270	metallophosphoesterase	0.274906377831122	0.27709602913118
HNEAP_RS00275	HNEAP_RS00275	hypothetical protein	0.14110567973978	0.143854522909971
HNEAP_RS00280	HNEAP_RS00280	hypothetical protein	0.145691737121568	0.131863343514023
HNEAP_RS00285	HNEAP_RS00285	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	0.139268868280736	0.144070085566738
HNEAP_RS00290	HNEAP_RS00290	hypothetical protein	0.110921077069516	0.105821468442446
HNEAP_RS00295	HNEAP_RS00295	molecular chaperone Skp	0.0835803473830958	0.0786155347846551
HNEAP_RS00300	HNEAP_RS00300	phosphopantetheine-binding protein	0.194974578720644	0.188734180951438
HNEAP_RS00305	HNEAP_RS00305	3-oxoacyl-ACP synthase	0.0517566054986461	0.0499010959921647
HNEAP_RS00310	HNEAP_RS00310	acyl carrier protein	0.302489331685166	0.273826577137403
HNEAP_RS00320	HNEAP_RS00320	AMP-dependent synthetase and ligase	0.0518798430494937	0.0498539161289918
HNEAP_RS00325	HNEAP_RS00325	acyl-CoA synthetase	0.0873248648166951	0.0822263665498518
HNEAP_RS00330	HNEAP_RS00330	outer membrane lipoprotein carrier protein LolA	0.0937888833652138	0.0892625346072346
HNEAP_RS00335	HNEAP_RS00335	MMPL domain-containing protein	0.0502752479423956	0.0485640295943239
HNEAP_RS00340	HNEAP_RS00340	hypothetical protein	0.102709430489318	0.0976709159863316
HNEAP_RS00345	HNEAP_RS00345	2-hydroxyacid dehydrogenase	0.113723703325185	0.107643861141066
HNEAP_RS00350	HNEAP_RS00350	PilZ domain-containing protein	0.221629234359357	0.206195928286188
HNEAP_RS00355	HNEAP_RS00355	glutamate racemase	0.0858883998479683	0.0829304735717016
HNEAP_RS00360	HNEAP_RS00360	Txe/YoeB family addiction module toxin	0.225784095212034	0.207831666099688
HNEAP_RS00365	HNEAP_RS00365	prevent-host-death family protein	0.363437584243485	0.33927276906398
HNEAP_RS00370	HNEAP_RS00370	hypothetical protein	0.11372107414027	0.112572132043644
HNEAP_RS00380	HNEAP_RS00380	hypothetical protein	0.134865896216315	0.125640677324641
HNEAP_RS00385	HNEAP_RS00385	hypothetical protein	0.152841444337757	0.153585461780291
HNEAP_RS00390	HNEAP_RS00390	hypothetical protein	0.256075449830139	0.246173177707605
HNEAP_RS00395	HNEAP_RS00395	hypothetical protein	0.164901450929434	0.155528357786042
HNEAP_RS00400	HNEAP_RS00400	hypothetical protein	0.213373830466843	0.229674967225244
HNEAP_RS00405	HNEAP_RS00405	hypothetical protein	0.233514488012975	0.245230330974525
HNEAP_RS00410	HNEAP_RS00410	hypothetical protein	0.221247853085816	0.200102810249467
HNEAP_RS00415	HNEAP_RS00415	yfeABCD locus regulator	0.151819215543095	0.149491820297347
HNEAP_RS00420	HNEAP_RS00420	ATPase	0.0834741207145557	0.0782678782393448
HNEAP_RS00435	HNEAP_RS00435	cation transporter	0.091506521924753	0.0898149066201815
HNEAP_RS00445	HNEAP_RS00445	hypothetical protein	0.123492669507104	0.116665510860298
HNEAP_RS00450	HNEAP_RS00450	mercury transporter MerC	0.118391973833738	0.11473972465233
HNEAP_RS00455	HNEAP_RS00455	hypothetical protein	0.142410353774508	0.138278263378661
HNEAP_RS00460	HNEAP_RS00460	hypothetical protein	0.117516174995528	0.108402655477902
HNEAP_RS00465	HNEAP_RS00465	hypothetical protein	0.081938223623982	0.0770023262408089
HNEAP_RS00470	HNEAP_RS00470	integrase	0.130978587357725	0.124866543661572
HNEAP_RS00480	HNEAP_RS00480	class I SAM-dependent methyltransferase	0.102858075408136	0.0979284995545358
HNEAP_RS00485	HNEAP_RS00485	SNF2-like protein	0.0355978361751577	0.0346015996684426
HNEAP_RS00490	HNEAP_RS00490	ferrous iron transport protein A	0.310635115676715	0.283768553784627
HNEAP_RS00510	HNEAP_RS00510	molecular chaperone DnaJ	0.0968205369832676	0.0967554675366209
HNEAP_RS00565	HNEAP_RS00565	twin-arginine translocase subunit TatC	0.254270842602944	0.247524181919974
HNEAP_RS00575	HNEAP_RS00575	iron export ABC transporter permease subunit FetB	0.129986660765368	0.125040378401806
HNEAP_RS00580	HNEAP_RS00580	ABC transporter	0.159851559179656	0.146262805442012
HNEAP_RS00585	HNEAP_RS00585	hypothetical protein	0.0828832864108842	0.0795252875229348
HNEAP_RS00590	HNEAP_RS00590	DNA helicase RecG	0.0550195441470736	0.053390201689299
HNEAP_RS00595	HNEAP_RS00595	Hsp20/alpha crystallin family protein	0.11701119113109	0.114017006658149
HNEAP_RS00605	HNEAP_RS00605	OmpA family protein	0.0784141221205308	0.074886251099972
HNEAP_RS00610	HNEAP_RS00610	hypothetical protein	0.0629233724948757	0.0610134136501822
HNEAP_RS00615	HNEAP_RS00615	hypothetical protein	0.145947112842747	0.142126432873318
HNEAP_RS00620	HNEAP_RS00620	hypothetical protein	0.128186818262878	0.122757285828954
HNEAP_RS00635	HNEAP_RS00635	diguanylate cyclase	0.072380577124088	0.0711939463110282
HNEAP_RS00640	HNEAP_RS00640	response regulator	0.135457098450741	0.12451613865373
HNEAP_RS00645	HNEAP_RS00645	sensor histidine kinase	0.0509826767695996	0.0494372521159602
HNEAP_RS00650	HNEAP_RS00650	serine/threonine-protein phosphatase	0.0881847120850063	0.0859160166079401
HNEAP_RS00655	HNEAP_RS00655	magnesium and cobalt transport protein CorA	0.0699711560581297	0.067132837259995
HNEAP_RS00660	HNEAP_RS00660	glycosyltransferase family 1 protein	0.0577468938400899	0.0555448349397215
HNEAP_RS00665	HNEAP_RS00665	phosphatase PAP2 family protein	0.0998471467736671	0.096742761662365
HNEAP_RS00670	HNEAP_RS00670	general secretion pathway protein GspC	0.0599298065491414	0.0580379468528139
HNEAP_RS00675	HNEAP_RS00675	type II secretion system protein GspD	0.0451691641058951	0.0435674953856822
HNEAP_RS00680	HNEAP_RS00680	type II secretion system protein GspE	0.0468121409235683	0.0443261645324336
HNEAP_RS00685	HNEAP_RS00685	type II secretion system protein GspF	0.0655809693718528	0.0646929052683425
HNEAP_RS00690	HNEAP_RS00690	type II secretion system protein GspG	0.149126920465346	0.143185675670764
HNEAP_RS00705	HNEAP_RS00705	type II secretion system protein GspJ	0.0934147812993637	0.0900066427465183
HNEAP_RS00710	HNEAP_RS00710	general secretion pathway protein GspK	0.0663086067296321	0.0635444256366891
HNEAP_RS00715	HNEAP_RS00715	type II secretory pathway component PulL-like protein	0.0555945040080539	0.0534175164272688
HNEAP_RS00720	HNEAP_RS00720	type II secretion system protein M	0.0730324129501224	0.0699957470795
HNEAP_RS00725	HNEAP_RS00725	type II secretion system protein N	0.064461234308415	0.0629830626859731
HNEAP_RS00730	HNEAP_RS00730	DUF4395 domain-containing protein	0.0749130683490645	0.0708860626214256
HNEAP_RS00735	HNEAP_RS00735	hypothetical protein	0.0789765099060356	0.0769849317106889
HNEAP_RS00740	HNEAP_RS00740	BCCT family transporter	0.0476295070548331	0.0449400724966527
HNEAP_RS00745	HNEAP_RS00745	MFS transporter	0.087470210095614	0.0881340862929413
HNEAP_RS00750	HNEAP_RS00750	MFS transporter	0.0925709856294248	0.0900011906690695
HNEAP_RS00760	HNEAP_RS00760	serine/threonine protein kinase	0.0490031189435853	0.0476840557836594
HNEAP_RS00765	HNEAP_RS00765	phosphopeptide-binding protein	0.109726176759192	0.106457695750032
HNEAP_RS00770	HNEAP_RS00770	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	0.2100855094186	0.199245139560827
HNEAP_RS00775	HNEAP_RS00775	chromosome segregation protein SMC	0.0392379096809014	0.0381996193049605
HNEAP_RS00795	HNEAP_RS00795	tRNA-Pro	0.246615537772751	0.225916697477854
HNEAP_RS00800	HNEAP_RS00800	Lrp/AsnC family transcriptional regulator	0.0865916435979888	0.0844451398531114
HNEAP_RS00810	HNEAP_RS00810	ABC transporter ATP-binding protein	0.0658752429210507	0.0648941779056449
HNEAP_RS00815	HNEAP_RS00815	phosphohistidine phosphatase SixA	0.124398859205605	0.12827323112433
HNEAP_RS00820	HNEAP_RS00820	rhombosortase	0.140219899333964	0.135942922635282
HNEAP_RS00825	HNEAP_RS00825	transaldolase	0.0946286862134373	0.0917644073641013
HNEAP_RS00830	HNEAP_RS00830	hypothetical protein	0.0939379336769295	0.0906643782402532
HNEAP_RS00835	HNEAP_RS00835	RNA polymerase sigma factor	0.0952351535706813	0.0904732122109491
HNEAP_RS00840	HNEAP_RS00840	hypothetical protein	0.0884812246930646	0.0839422955775854
HNEAP_RS00845	HNEAP_RS00845	phosphate porin	0.0585514104977204	0.0565663594286062
HNEAP_RS00850	HNEAP_RS00850	sensor domain-containing diguanylate cyclase	0.0871301607521446	0.0862479741648539
HNEAP_RS00855	HNEAP_RS00855	protein disulfide oxidoreductase	0.114933641479109	0.113587449985381
HNEAP_RS00865	HNEAP_RS00865	dUTP diphosphatase	0.386266847517932	0.394973336956423
HNEAP_RS00875	HNEAP_RS00875	hypothetical protein	0.204639668471499	0.205919868248917
HNEAP_RS00880	HNEAP_RS00880	DUF4124 domain-containing protein	0.0944107460909499	0.0889874662003936
HNEAP_RS00885	HNEAP_RS00885	MFS transporter	0.0591877153772312	0.0592148631199391
HNEAP_RS00890	HNEAP_RS00890	ArsR family transcriptional regulator	0.10556260611359	0.0977472992583042
HNEAP_RS00895	HNEAP_RS00895	ATPase AAA	0.220917437151015	0.183094448891276
HNEAP_RS00900	HNEAP_RS00900	DUF58 domain-containing protein	0.207573396910324	0.208813140510321
HNEAP_RS00905	HNEAP_RS00905	hypothetical protein	0.183132695680465	0.178457327790676
HNEAP_RS00910	HNEAP_RS00910	VWA domain-containing protein	0.202034220046331	0.155576633826346
HNEAP_RS00915	HNEAP_RS00915	hypothetical protein	0.119980404824028	0.114835719699895
HNEAP_RS00920	HNEAP_RS00920	hypothetical protein	0.0830344024040686	0.0811175214725306
HNEAP_RS00925	HNEAP_RS00925	hypothetical protein	0.138824882793451	0.139151886373429
HNEAP_RS00930	HNEAP_RS00930	High potential iron-sulfur protein	0.121197803499084	0.118431960998153
HNEAP_RS00935	HNEAP_RS00935	SELO family protein	0.0549680476077571	0.0539073605342086
HNEAP_RS00940	HNEAP_RS00940	hypothetical protein	0.0775178492854668	0.0745398065357116
HNEAP_RS00945	HNEAP_RS00945	diaminobutyrate acetyltransferase	0.0861425549757239	0.0856512197102895
HNEAP_RS00950	HNEAP_RS00950	diaminobutyrate--2-oxoglutarate transaminase	0.0807581513264851	0.0797486021280525
HNEAP_RS00955	HNEAP_RS00955	ectoine synthase	0.171295727099275	0.163279495375361
HNEAP_RS00960	HNEAP_RS00960	inositol monophosphatase	0.0888796521031563	0.0867297140688361
HNEAP_RS00965	HNEAP_RS00965	rhodanese	0.0651191202471002	0.0636454219624572
HNEAP_RS00970	HNEAP_RS00970	DUF2076 domain-containing protein	0.0853867042822259	0.0839961131883811
HNEAP_RS00980	HNEAP_RS00980	type II restriction endonuclease	0.153648435492074	0.153881253729362
HNEAP_RS00990	HNEAP_RS00990	DUF3240 domain-containing protein	0.211204978967275	0.211682730917609
HNEAP_RS00995	HNEAP_RS00995	CusA/CzcA family heavy metal efflux RND transporter	0.0471059954739877	0.0454656509843699
HNEAP_RS01000	HNEAP_RS01000	efflux RND transporter periplasmic adaptor subunit	0.0592062269211255	0.0575608056422169
HNEAP_RS01005	HNEAP_RS01005	TolC family protein	0.0566509693129088	0.0542630757695189
HNEAP_RS01010	HNEAP_RS01010	DNA-binding response regulator	0.0835157483757297	0.0802170495704241
HNEAP_RS01015	HNEAP_RS01015	two-component sensor histidine kinase	0.0507974599021807	0.0489724884776885
HNEAP_RS01025	HNEAP_RS01025	tryptophan-rich sensory protein	0.178441707150185	0.171694796320748
HNEAP_RS01030	HNEAP_RS01030	DUF2309 domain-containing protein	0.047857509742784	0.102871551788467
HNEAP_RS01035	HNEAP_RS01035	NADH dehydrogenase subunit 5	0.0611337981069331	0.134384421450591
HNEAP_RS01040	HNEAP_RS01040	LysR family transcriptional regulator	0.114609656289422	0.220410161588863
HNEAP_RS01045	HNEAP_RS01045	DUF3817 domain-containing protein	0.121983404700553	0.116034709274202
HNEAP_RS01050	HNEAP_RS01050	aminoacyl-tRNA hydrolase	0.257841733051003	0.2497051440071
HNEAP_RS01055	HNEAP_RS01055	hypothetical protein	0.121840361472797	0.118290964294736
HNEAP_RS01060	HNEAP_RS01060	thioredoxin domain-containing protein	0.0478677719534592	0.0465475452202364
HNEAP_RS01065	HNEAP_RS01065	DUF839 domain-containing protein	0.0589011141321613	0.0571135553874475
HNEAP_RS01070	HNEAP_RS01070	hypothetical protein	0.0562378995395455	0.0546673700003301
HNEAP_RS01080	HNEAP_RS01080	hypothetical protein	0.0768787159436215	0.0739395898955275
HNEAP_RS01085	HNEAP_RS01085	DUF2892 domain-containing protein	0.261547438172344	0.248669351546816
HNEAP_RS01090	HNEAP_RS01090	hypothetical protein	0.126174344297285	0.120650857861327
HNEAP_RS01105	HNEAP_RS01105	alkaline invertase	0.0587396610275826	0.0575169528303096
HNEAP_RS01110	HNEAP_RS01110	sucrose-phosphate synthase	0.0423781969974879	0.0410876528919615
HNEAP_RS01115	HNEAP_RS01115	haloacid dehalogenase	0.33482272337873	0.285719730245748
HNEAP_RS01120	HNEAP_RS01120	Small-conductance mechanosensitive channel-like protein	0.0882107705389694	0.0868286000722285
HNEAP_RS01125	HNEAP_RS01125	pilin	0.0958491409539031	0.0948347149849263
HNEAP_RS01130	HNEAP_RS01130	monofunctional biosynthetic peptidoglycan transglycosylase	0.125859535114945	0.119929862829188
HNEAP_RS01135	HNEAP_RS01135	Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB	0.065095064191078	0.0646674874775647
HNEAP_RS01140	HNEAP_RS01140	nucleotidyltransferase domain-containing protein	0.257180606215837	0.255065999536091
HNEAP_RS01145	HNEAP_RS01145	hypothetical protein	0.0988556396357235	0.0954086253803921
HNEAP_RS01155	HNEAP_RS01155	group 1 glycosyl transferase	0.0674467262384113	0.0659703112394946
HNEAP_RS01165	HNEAP_RS01165	hypothetical protein	0.07639280397223	0.0750156021009963
HNEAP_RS01170	HNEAP_RS01170	DegT/DnrJ/EryC1/StrS family aminotransferase	0.0814766621131885	0.0797182971676008
HNEAP_RS01180	HNEAP_RS01180	nucleotidyltransferase domain-containing protein	0.156522517790008	0.151993901763789
HNEAP_RS01185	HNEAP_RS01185	type II toxin-antitoxin system RelE/ParE family toxin	0.185552486227734	0.176643723174727
HNEAP_RS01195	HNEAP_RS01195	Txe/YoeB family addiction module toxin	0.230508427095968	0.228181432754834
HNEAP_RS01200	HNEAP_RS01200	type II toxin-antitoxin system prevent-host-death family antitoxin	0.299102575946715	0.292326153661382
HNEAP_RS01215	HNEAP_RS01215	carbohydrate porin	0.0698852044674256	0.0672976942521397
HNEAP_RS01220	HNEAP_RS01220	succinyldiaminopimelate transaminase	0.0774785663447331	0.0737433450691865
HNEAP_RS01225	HNEAP_RS01225	glyoxalase	0.183032855689416	0.172347751953485
HNEAP_RS01235	HNEAP_RS01235	ParA family protein	0.103026576121495	0.100040129039246
HNEAP_RS01240	HNEAP_RS01240	nitrogen regulation protein NR(I)	0.0581940942973608	0.0567925197677585
HNEAP_RS01245	HNEAP_RS01245	hypothetical protein	0.0670673811766965	0.0664003340919571
HNEAP_RS01250	HNEAP_RS01250	DUF4124 domain-containing protein	0.135844696420547	0.124311595189732
HNEAP_RS01265	HNEAP_RS01265	hypothetical protein	0.15462028854351	0.148756464673859
HNEAP_RS01270	HNEAP_RS01270	C4-dicarboxylate ABC transporter	0.0675183567504632	0.0653229644448322
HNEAP_RS01275	HNEAP_RS01275	integral membrane protein	0.092148650506808	0.0879197781163323
HNEAP_RS01280	HNEAP_RS01280	cytochrome c554	0.484421458875698	0.458133111294557
HNEAP_RS01315	HNEAP_RS01315	hypothetical protein	0.0870334318451348	0.0843930413731658
HNEAP_RS01320	HNEAP_RS01320	copper oxidase	0.0414728145642284	0.0401214728605569
HNEAP_RS01325	HNEAP_RS01325	copper resistance protein B	0.0644862664410377	0.0624320670925506
HNEAP_RS01330	HNEAP_RS01330	hypothetical protein	0.213484779866406	0.195966625643995
HNEAP_RS01335	HNEAP_RS01335	bilirubin oxidase	0.0532898626299783	0.0511061387851787
HNEAP_RS01340	HNEAP_RS01340	TolC family protein	0.073076411880299	0.0701043581820077
HNEAP_RS01350	HNEAP_RS01350	AcrB/AcrD/AcrF family protein	0.051835377159161	0.0489124226823184
HNEAP_RS01355	HNEAP_RS01355	DUF4332 domain-containing protein	0.189184397997995	0.176277704987762
HNEAP_RS01360	HNEAP_RS01360	type II toxin-antitoxin system RelE/ParE family toxin	0.338525013796739	0.314821868076718
HNEAP_RS01365	HNEAP_RS01365	hypothetical protein	0.231702621195349	0.233478146173519
HNEAP_RS01375	HNEAP_RS01375	ATP-dependent RNA helicase HrpA	0.0434689882167535	0.041599941493999
HNEAP_RS01380	HNEAP_RS01380	hypothetical protein	0.0520901781240863	0.0504306367412124
HNEAP_RS01385	HNEAP_RS01385	DUF3024 domain-containing protein	0.273858190142122	0.266580682621294
HNEAP_RS01390	HNEAP_RS01390	type II toxin-antitoxin system RelE/ParE family toxin	0.168346859516455	0.159319015025981
HNEAP_RS01395	HNEAP_RS01395	type II toxin-antitoxin system ParD family antitoxin	0.246522078541437	0.250258723352393
HNEAP_RS01400	HNEAP_RS01400	anti-sigma-K factor RskA	0.0834472102828618	0.0802254399070276
HNEAP_RS01405	HNEAP_RS01405	hypothetical protein	0.0811055919254247	0.0777889299852646
HNEAP_RS01415	HNEAP_RS01415	hypothetical protein	0.177665074924621	0.174317433448853
HNEAP_RS01420	HNEAP_RS01420	DUF692 domain-containing protein	0.0797087349841245	0.0776239959179526
HNEAP_RS01430	HNEAP_RS01430	thioredoxin domain-containing protein	0.0550257014553652	0.0530095561712623
HNEAP_RS01435	HNEAP_RS01435	fatty acid hydroxylase	0.104447009463704	0.104047555044203
HNEAP_RS01440	HNEAP_RS01440	DUF4124 domain-containing protein	0.122176557725473	0.121614093906733
HNEAP_RS01445	HNEAP_RS01445	aminoglycoside phosphotransferase	0.074553343657351	0.0754870465130129
HNEAP_RS01450	HNEAP_RS01450	Zn-dependent hydrolase	0.0706068378731495	0.0687066855936281
HNEAP_RS01455	HNEAP_RS01455	pyridine nucleotide-disulfide oxidoreductase	0.068078478707717	0.0659376505838827
HNEAP_RS01460	HNEAP_RS01460	DNA helicase RecQ	0.061351603182648	0.0598407944492636
HNEAP_RS01465	HNEAP_RS01465	hypothetical protein	0.0905036641247383	0.0898467886724701
HNEAP_RS01470	HNEAP_RS01470	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	0.0701671296522489	0.0792028481118808
HNEAP_RS01475	HNEAP_RS01475	peptidase S16	0.115663900485457	0.112074691654719
HNEAP_RS01480	HNEAP_RS01480	thiol reductase thioredoxin	0.160399095457621	0.153678065891634
HNEAP_RS01485	HNEAP_RS01485	AEC family transporter	0.108949711062934	0.102741175775947
HNEAP_RS01490	HNEAP_RS01490	FKBP-type peptidylprolyl isomerase	0.374233493733044	0.335601238991839
HNEAP_RS01495	HNEAP_RS01495	peptidase M61 domain-containing protein	0.121915176198082	0.116410098322121
HNEAP_RS01530	HNEAP_RS01530	elongation factor Tu	0.387249259125917	0.426498715874394
HNEAP_RS01735	HNEAP_RS01735	hypothetical protein	0.195891762824306	0.191601186481435
HNEAP_RS01740	HNEAP_RS01740	excinuclease ABC subunit UvrB	0.0629868308682404	0.0610428233751331
HNEAP_RS01750	HNEAP_RS01750	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	0.0839742069845301	0.0818365164462065
HNEAP_RS01760	HNEAP_RS01760	recombinase RecA	0.239006550278767	0.232972234103032
HNEAP_RS01765	HNEAP_RS01765	regulatory protein RecX	0.132812035900572	0.129330213079666
HNEAP_RS01785	HNEAP_RS01785	ammonium transporter	0.101013288402715	0.0984585699600988
HNEAP_RS01810	HNEAP_RS01810	hypothetical protein	0.123682023798902	0.119200949932847
HNEAP_RS01820	HNEAP_RS01820	hypothetical protein	0.102880686514725	0.0971558885540925
HNEAP_RS01825	HNEAP_RS01825	hypothetical protein	0.288593983696664	0.30616682554397
HNEAP_RS01850	HNEAP_RS01850	hypothetical protein	0.0373598093638953	0.0364536889005648
HNEAP_RS01855	HNEAP_RS01855	ShlB/FhaC/HecB family hemolysin secretion/activation protein	0.0675458487729977	0.0660482766819104
HNEAP_RS01860	HNEAP_RS01860	addiction module antidote protein  HigA family	0.337994900986374	0.346143970881518
HNEAP_RS01870	HNEAP_RS01870	hypothetical protein	0.133103966285484	0.130401873213645
HNEAP_RS01875	HNEAP_RS01875	hypothetical protein	0.168921825607319	0.160640580688725
HNEAP_RS01885	HNEAP_RS01885	DUF302 domain-containing protein	0.121773550539908	0.120007440992512
HNEAP_RS01890	HNEAP_RS01890	aromatic hydrocarbon degradation membrane protein	0.0847142344177832	0.0832389301435502
HNEAP_RS01900	HNEAP_RS01900	hypothetical protein	0.0714541681410653	0.0701647423463464
HNEAP_RS01905	HNEAP_RS01905	translational GTPase TypA	0.278810932662282	0.34725675009542
