locusId	sysName	desc	setAS2 HCO	setAS3 LCO
HNEAP_RS00650	HNEAP_RS00650	serine/threonine-protein phosphatase	-0.679184162539697	-0.508881158791193
HNEAP_RS00655	HNEAP_RS00655	magnesium and cobalt transport protein CorA	-1.49506726423921	-0.759309063958197
HNEAP_RS00660	HNEAP_RS00660	glycosyltransferase family 1 protein	-0.395630243426348	-1.02390306171424
HNEAP_RS00665	HNEAP_RS00665	phosphatase PAP2 family protein	-0.048806622066931	-0.0770163211409106
HNEAP_RS00670	HNEAP_RS00670	general secretion pathway protein GspC	-1.08036286966964	-0.293089092612643
HNEAP_RS00675	HNEAP_RS00675	type II secretion system protein GspD	0.766925908134261	-0.0407505175218357
HNEAP_RS00680	HNEAP_RS00680	type II secretion system protein GspE	0.32853910027953	-0.288151327862946
HNEAP_RS00685	HNEAP_RS00685	type II secretion system protein GspF	-0.248024102241828	-0.0455948096201919
HNEAP_RS00690	HNEAP_RS00690	type II secretion system protein GspG	-0.132324864542724	0.856813429514178
HNEAP_RS00705	HNEAP_RS00705	type II secretion system protein GspJ	0.964745026140176	1.96560496031667
HNEAP_RS00710	HNEAP_RS00710	general secretion pathway protein GspK	0.980292219899709	0.65168015687881
HNEAP_RS00715	HNEAP_RS00715	type II secretory pathway component PulL-like protein	-0.131555571953349	-0.150143720928208
HNEAP_RS00720	HNEAP_RS00720	type II secretion system protein M	0.435837916434301	0.126724976475138
HNEAP_RS00725	HNEAP_RS00725	type II secretion system protein N	0.49578950890317	-0.900350487776103
HNEAP_RS00730	HNEAP_RS00730	DUF4395 domain-containing protein	-1.60506766617633	-0.597691340759948
HNEAP_RS00735	HNEAP_RS00735	hypothetical protein	-0.617720689912275	-0.572215572827034
HNEAP_RS00740	HNEAP_RS00740	BCCT family transporter	0.240781891857656	-0.822197176051215
HNEAP_RS00745	HNEAP_RS00745	MFS transporter	-1.85314570212395	-0.997180473214584
HNEAP_RS00750	HNEAP_RS00750	MFS transporter	-0.0385434814251121	0.750271709585209
HNEAP_RS00760	HNEAP_RS00760	serine/threonine protein kinase	0.151500181500664	-0.487387904434705
HNEAP_RS00765	HNEAP_RS00765	phosphopeptide-binding protein	-0.276067368188373	0.441145714471142
HNEAP_RS00770	HNEAP_RS00770	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	-1.51172476356896	-1.19193213900978
HNEAP_RS00775	HNEAP_RS00775	chromosome segregation protein SMC	-1.14587866730204	-1.13018071515548
HNEAP_RS00795	HNEAP_RS00795	tRNA-Pro	0.708851382267202	0.937528281042698
HNEAP_RS00800	HNEAP_RS00800	Lrp/AsnC family transcriptional regulator	-0.487192454025118	-0.664743644202366
HNEAP_RS00810	HNEAP_RS00810	ABC transporter ATP-binding protein	-0.354860594700466	0.310065542385938
HNEAP_RS00815	HNEAP_RS00815	phosphohistidine phosphatase SixA	0.181132501081837	-0.459479626724979
HNEAP_RS00820	HNEAP_RS00820	rhombosortase	0.291599974909298	-0.711013263794527
HNEAP_RS00825	HNEAP_RS00825	transaldolase	-0.548660072163223	-0.265707203943497
HNEAP_RS00830	HNEAP_RS00830	hypothetical protein	-0.297879453549967	-0.0213943169445682
HNEAP_RS00835	HNEAP_RS00835	RNA polymerase sigma factor	0.839386392417685	0.419370663778388
HNEAP_RS00840	HNEAP_RS00840	hypothetical protein	-0.529099458718733	-0.389759238920572
HNEAP_RS00845	HNEAP_RS00845	phosphate porin	-0.290042012595265	-0.505587216887604
HNEAP_RS00850	HNEAP_RS00850	sensor domain-containing diguanylate cyclase	0.409816250923739	-0.0838023300800487
HNEAP_RS00855	HNEAP_RS00855	protein disulfide oxidoreductase	-0.178138464252588	0.792380184115873
HNEAP_RS00865	HNEAP_RS00865	dUTP diphosphatase	-3.88338905895484	-3.69933993731211
HNEAP_RS00875	HNEAP_RS00875	hypothetical protein	1.31829487953889	-0.429629190564693
HNEAP_RS00880	HNEAP_RS00880	DUF4124 domain-containing protein	-1.10426607831876	-1.05866016472933
HNEAP_RS00885	HNEAP_RS00885	MFS transporter	0.407111658655406	0.820163520681564
HNEAP_RS00890	HNEAP_RS00890	ArsR family transcriptional regulator	1.4920259817328	-0.515606080285794
HNEAP_RS00895	HNEAP_RS00895	ATPase AAA	-10.6437016733348	-8.90350120597684
HNEAP_RS00900	HNEAP_RS00900	DUF58 domain-containing protein	-5.67585963177058	-5.07779082838818
HNEAP_RS00905	HNEAP_RS00905	hypothetical protein	-5.8862761263965	-5.98326364550553
HNEAP_RS00910	HNEAP_RS00910	VWA domain-containing protein	-11.7250456893821	-10.2639883318646
HNEAP_RS00915	HNEAP_RS00915	hypothetical protein	-9.51057658475547	-9.31214825709007
HNEAP_RS00920	HNEAP_RS00920	hypothetical protein	-5.73807829999276	-6.17904055934818
HNEAP_RS00925	HNEAP_RS00925	hypothetical protein	0.180867433606829	-0.0894295464321766
HNEAP_RS00930	HNEAP_RS00930	High potential iron-sulfur protein	0.332120259282711	1.21149348612451
HNEAP_RS00935	HNEAP_RS00935	SELO family protein	-0.715423370209716	-0.0255038103719012
HNEAP_RS00940	HNEAP_RS00940	hypothetical protein	-0.559608205434482	-0.468380785591566
HNEAP_RS00945	HNEAP_RS00945	diaminobutyrate acetyltransferase	-0.552511774848029	0.0522928452517227
HNEAP_RS00950	HNEAP_RS00950	diaminobutyrate--2-oxoglutarate transaminase	0.33789315549785	0.487288044670908
HNEAP_RS00955	HNEAP_RS00955	ectoine synthase	-0.556603787285014	0.361963218748891
HNEAP_RS00960	HNEAP_RS00960	inositol monophosphatase	-0.137961998903551	-1.69327476207928
HNEAP_RS00965	HNEAP_RS00965	rhodanese	0.407255970236916	-0.138145781198861
HNEAP_RS00970	HNEAP_RS00970	DUF2076 domain-containing protein	-0.641923023590258	0.145842876014152
HNEAP_RS00980	HNEAP_RS00980	type II restriction endonuclease	0.64794255643197	1.29242475040977
HNEAP_RS00990	HNEAP_RS00990	DUF3240 domain-containing protein	0.628326354021069	-0.106903221661569
HNEAP_RS00995	HNEAP_RS00995	CusA/CzcA family heavy metal efflux RND transporter	-0.125527205072077	0.389582917233356
HNEAP_RS01000	HNEAP_RS01000	efflux RND transporter periplasmic adaptor subunit	1.06029143497888	0.855282054311409
HNEAP_RS01005	HNEAP_RS01005	TolC family protein	1.30612228315062	0.740675554075287
HNEAP_RS01010	HNEAP_RS01010	DNA-binding response regulator	0.454324658545035	-0.416610688290374
HNEAP_RS01015	HNEAP_RS01015	two-component sensor histidine kinase	-0.496380361085851	-0.133099445197104
HNEAP_RS01025	HNEAP_RS01025	tryptophan-rich sensory protein	-0.875306125085769	0.137119001990631
HNEAP_RS01030	HNEAP_RS01030	DUF2309 domain-containing protein	-0.244248401322435	-19.6952497568176
HNEAP_RS01035	HNEAP_RS01035	NADH dehydrogenase subunit 5	-0.728872123648334	-17.8485378122741
HNEAP_RS01040	HNEAP_RS01040	LysR family transcriptional regulator	-0.443609195726579	-10.7266731666468
HNEAP_RS01045	HNEAP_RS01045	DUF3817 domain-containing protein	-0.495699925721431	-1.81786967932643
HNEAP_RS01050	HNEAP_RS01050	aminoacyl-tRNA hydrolase	0.0635787672125727	1.37827342785773
HNEAP_RS01055	HNEAP_RS01055	hypothetical protein	-0.489889400825017	-0.825372180249949
HNEAP_RS01060	HNEAP_RS01060	thioredoxin domain-containing protein	0.237334348433334	1.12922324266029
HNEAP_RS01065	HNEAP_RS01065	DUF839 domain-containing protein	0.154961592468175	1.65461284066712
HNEAP_RS01070	HNEAP_RS01070	hypothetical protein	-0.587816885236359	-0.518115170235955
HNEAP_RS01080	HNEAP_RS01080	hypothetical protein	-0.217841721130118	0.814331593867591
HNEAP_RS01085	HNEAP_RS01085	DUF2892 domain-containing protein	1.05310547563627	0.628942722989053
HNEAP_RS01090	HNEAP_RS01090	hypothetical protein	-0.662501616557053	-0.52025238874951
HNEAP_RS01105	HNEAP_RS01105	alkaline invertase	-0.504704562096218	0.235267531430987
HNEAP_RS01110	HNEAP_RS01110	sucrose-phosphate synthase	-0.136662999482277	-0.0217259795307521
HNEAP_RS01115	HNEAP_RS01115	haloacid dehalogenase	-3.31503152204333	-3.44624528303099
HNEAP_RS01120	HNEAP_RS01120	Small-conductance mechanosensitive channel-like protein	-0.708646932048491	-0.998784820054296
HNEAP_RS01125	HNEAP_RS01125	pilin	-1.38105435449139	-1.40500055902735
HNEAP_RS01130	HNEAP_RS01130	monofunctional biosynthetic peptidoglycan transglycosylase	-1.00771773486278	-0.194337692320876
HNEAP_RS01135	HNEAP_RS01135	Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB	2.34372276483106	2.96571590690342
HNEAP_RS01140	HNEAP_RS01140	nucleotidyltransferase domain-containing protein	-0.0935847669800778	0.280967833201617
HNEAP_RS01145	HNEAP_RS01145	hypothetical protein	0.727897678856903	0.290994272827745
HNEAP_RS01155	HNEAP_RS01155	group 1 glycosyl transferase	2.49742684566265	1.82930384725886
HNEAP_RS01165	HNEAP_RS01165	hypothetical protein	-0.379343678629944	0.577985193310967
HNEAP_RS01170	HNEAP_RS01170	DegT/DnrJ/EryC1/StrS family aminotransferase	1.98586200005881	1.25294052733222
HNEAP_RS01180	HNEAP_RS01180	nucleotidyltransferase domain-containing protein	-0.0225504478981152	1.39346301520801
HNEAP_RS01185	HNEAP_RS01185	type II toxin-antitoxin system RelE/ParE family toxin	-0.043363994020763	0.849873232331651
HNEAP_RS01195	HNEAP_RS01195	Txe/YoeB family addiction module toxin	1.33702128553183	0.879689067396771
HNEAP_RS01200	HNEAP_RS01200	type II toxin-antitoxin system prevent-host-death family antitoxin	0.826341094621151	0.810053682972662
HNEAP_RS01215	HNEAP_RS01215	carbohydrate porin	-0.573359730413422	-0.301169567929394
HNEAP_RS01220	HNEAP_RS01220	succinyldiaminopimelate transaminase	-1.12351074125672	-0.617455299445272
HNEAP_RS01225	HNEAP_RS01225	glyoxalase	-0.177401849297091	1.9116135559633
HNEAP_RS01235	HNEAP_RS01235	ParA family protein	-0.641168749379933	-0.179407813291324
HNEAP_RS01240	HNEAP_RS01240	nitrogen regulation protein NR(I)	0.688404882464725	-0.62146028765054
HNEAP_RS01245	HNEAP_RS01245	hypothetical protein	0.32736781606224	0.796084553513716
HNEAP_RS01250	HNEAP_RS01250	DUF4124 domain-containing protein	-0.0132641008384035	-0.147216604300128
HNEAP_RS01265	HNEAP_RS01265	hypothetical protein	-0.528500625582646	-0.651148027811192
HNEAP_RS01270	HNEAP_RS01270	C4-dicarboxylate ABC transporter	-0.233708875235028	-0.278765099689932
HNEAP_RS01275	HNEAP_RS01275	integral membrane protein	-1.1895326743334	-0.76255982463166
HNEAP_RS01280	HNEAP_RS01280	cytochrome c554	-3.46767145290609	-1.66755576659551
HNEAP_RS01315	HNEAP_RS01315	hypothetical protein	0.461676202243221	1.70142993409976
HNEAP_RS01320	HNEAP_RS01320	copper oxidase	-0.223336457972046	0.237028648944071
HNEAP_RS01325	HNEAP_RS01325	copper resistance protein B	-0.0236961580800343	1.02548348586397
HNEAP_RS01330	HNEAP_RS01330	hypothetical protein	0.240921485939657	-0.577333840598267
HNEAP_RS01335	HNEAP_RS01335	bilirubin oxidase	-1.58649835571728	-0.397342660015538
HNEAP_RS01340	HNEAP_RS01340	TolC family protein	-2.06724799546937	-1.67592508772015
HNEAP_RS01350	HNEAP_RS01350	AcrB/AcrD/AcrF family protein	-1.86913496547307	-1.37370654749727
HNEAP_RS01355	HNEAP_RS01355	DUF4332 domain-containing protein	0.928128077987146	-0.552883466646837
HNEAP_RS01360	HNEAP_RS01360	type II toxin-antitoxin system RelE/ParE family toxin	-2.23175844317676	-0.939546620768028
HNEAP_RS01365	HNEAP_RS01365	hypothetical protein	1.44780499739727	1.17343505284478
HNEAP_RS01375	HNEAP_RS01375	ATP-dependent RNA helicase HrpA	0.0769391524504564	0.133208658442572
HNEAP_RS01380	HNEAP_RS01380	hypothetical protein	-0.252080953762937	0.567960130595928
HNEAP_RS01385	HNEAP_RS01385	DUF3024 domain-containing protein	-0.0804880620899149	-0.93432662150534
HNEAP_RS01390	HNEAP_RS01390	type II toxin-antitoxin system RelE/ParE family toxin	0.0789947837415617	-0.0384708447669687
HNEAP_RS01395	HNEAP_RS01395	type II toxin-antitoxin system ParD family antitoxin	0.00655327527430145	0.040366770192246
HNEAP_RS01400	HNEAP_RS01400	anti-sigma-K factor RskA	0.440249064164066	0.839221534036714
HNEAP_RS01405	HNEAP_RS01405	hypothetical protein	0.0281552079355668	0.133896821428877
HNEAP_RS01415	HNEAP_RS01415	hypothetical protein	-0.224273344472872	-0.0910261052347497
HNEAP_RS01420	HNEAP_RS01420	DUF692 domain-containing protein	0.669956149117232	1.36796402271162
HNEAP_RS01430	HNEAP_RS01430	thioredoxin domain-containing protein	-0.791306673677728	0.303414070503035
HNEAP_RS01435	HNEAP_RS01435	fatty acid hydroxylase	-0.292040188770474	-0.182226281811247
HNEAP_RS01440	HNEAP_RS01440	DUF4124 domain-containing protein	-0.137055285516766	0.108559916027008
HNEAP_RS01445	HNEAP_RS01445	aminoglycoside phosphotransferase	-0.910867113268874	-3.08532005374514
HNEAP_RS01450	HNEAP_RS01450	Zn-dependent hydrolase	-1.03088895934196	-0.080549202946358
HNEAP_RS01455	HNEAP_RS01455	pyridine nucleotide-disulfide oxidoreductase	0.479583200555415	0.528379222764023
HNEAP_RS01460	HNEAP_RS01460	DNA helicase RecQ	-0.475808505290872	-0.0417485523039404
HNEAP_RS01465	HNEAP_RS01465	hypothetical protein	-0.615759019880998	-0.975945585193207
HNEAP_RS01470	HNEAP_RS01470	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	0.189052510200598	-5.89570310214297
HNEAP_RS01475	HNEAP_RS01475	peptidase S16	-0.735725402316302	-0.280966982372332
HNEAP_RS01480	HNEAP_RS01480	thiol reductase thioredoxin	1.00072837964569	-0.396832262801495
HNEAP_RS01485	HNEAP_RS01485	AEC family transporter	0.576009755098452	1.34136622806547
HNEAP_RS01495	HNEAP_RS01495	peptidase M61 domain-containing protein	-3.17087730532058	-1.95906361592062
HNEAP_RS01530	HNEAP_RS01530	elongation factor Tu	-1.24367697547626	-2.03546425770792
HNEAP_RS01735	HNEAP_RS01735	hypothetical protein	-1.20111323937681	-0.485625789288538
HNEAP_RS01740	HNEAP_RS01740	excinuclease ABC subunit UvrB	-0.131437005425551	0.0596512803955503
HNEAP_RS01750	HNEAP_RS01750	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	-0.0670883266959341	0.292470888233881
HNEAP_RS01760	HNEAP_RS01760	recombinase RecA	-2.0798033799943	-3.06681620290594
HNEAP_RS01765	HNEAP_RS01765	regulatory protein RecX	0.0423492509434696	-0.116456426463651
HNEAP_RS01785	HNEAP_RS01785	ammonium transporter	-0.477406075975118	-0.328894292096599
HNEAP_RS01810	HNEAP_RS01810	hypothetical protein	-0.106689078317465	1.13379993355587
HNEAP_RS01820	HNEAP_RS01820	hypothetical protein	1.12497176008414	0.598369283045601
HNEAP_RS01825	HNEAP_RS01825	hypothetical protein	-2.04840647366194	-2.38883257999793
HNEAP_RS01850	HNEAP_RS01850	hypothetical protein	-0.0412928093483156	0.524827807932203
HNEAP_RS01855	HNEAP_RS01855	ShlB/FhaC/HecB family hemolysin secretion/activation protein	0.199237418482046	0.273229254725302
HNEAP_RS01870	HNEAP_RS01870	hypothetical protein	1.10800447970882	1.5291877888851
HNEAP_RS01875	HNEAP_RS01875	hypothetical protein	-0.542611200069077	-0.769246374424318
HNEAP_RS01885	HNEAP_RS01885	DUF302 domain-containing protein	0.382464596985764	0.0616468415422266
HNEAP_RS01890	HNEAP_RS01890	aromatic hydrocarbon degradation membrane protein	-0.191775903859607	-0.922635672592877
HNEAP_RS01900	HNEAP_RS01900	hypothetical protein	0.864177002096216	1.30166245774505
HNEAP_RS01905	HNEAP_RS01905	translational GTPase TypA	-7.02696594729274	-5.3195542324106
